epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,18753.6,0.8835,0.68749,1.22673,0.92587,0.86708,0.93109,0.68882,0.78713,0.83233,1.0008,0.001585,0.001585,0.001585
172,18853.4,0.8701,0.67789,1.21463,0.92718,0.86593,0.9311,0.68962,0.78667,0.82758,1.00035,0.0015355,0.0015355,0.0015355
173,18955.4,0.8751,0.68096,1.21469,0.92817,0.86608,0.93121,0.69037,0.78652,0.82401,1,0.001486,0.001486,0.001486
174,19055.6,0.86968,0.67024,1.2067,0.92896,0.866,0.9314,0.69018,0.78666,0.81965,0.99982,0.0014365,0.0014365,0.0014365
175,19155.4,0.87916,0.67833,1.21498,0.92801,0.86672,0.93174,0.69014,0.78656,0.81595,0.99973,0.001387,0.001387,0.001387
176,19256.6,0.86305,0.65865,1.20093,0.92867,0.86687,0.93205,0.69072,0.78663,0.81115,0.99956,0.0013375,0.0013375,0.0013375
177,19356.8,0.86808,0.66425,1.21218,0.92649,0.86619,0.93176,0.69152,0.78671,0.80384,0.99924,0.001288,0.001288,0.001288
178,19457,0.85842,0.65301,1.20324,0.92787,0.86662,0.93196,0.69177,0.78606,0.79453,0.99883,0.0012385,0.0012385,0.0012385
179,19558.2,0.85316,0.65292,1.19905,0.91833,0.87393,0.93243,0.69234,0.78508,0.78686,0.99834,0.001189,0.001189,0.001189
180,19658.6,0.84646,0.64035,1.19078,0.91971,0.87428,0.93276,0.69284,0.78466,0.77865,0.99808,0.0011395,0.0011395,0.0011395
181,19758.7,0.84433,0.64206,1.19425,0.92978,0.86434,0.9331,0.69295,0.78384,0.77067,0.99766,0.00109,0.00109,0.00109
182,19859.6,0.83983,0.63516,1.18773,0.92495,0.87056,0.93334,0.69267,0.78336,0.7639,0.99734,0.0010405,0.0010405,0.0010405
183,19959.7,0.83687,0.64331,1.18912,0.9251,0.87065,0.93384,0.69306,0.78334,0.7592,0.99729,0.000991,0.000991,0.000991
184,20061.3,0.83791,0.63903,1.18839,0.92381,0.87065,0.93442,0.69376,0.78257,0.75638,0.99667,0.0009415,0.0009415,0.0009415
