epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,19710.4,1.28221,1.2822,1.53143,0.90921,0.85258,0.91465,0.63782,0.79824,1.04307,1.01805,0.00829156,0.00829156,0.00829156
62,19974.7,1.27739,1.27911,1.52267,0.90924,0.85883,0.916,0.63717,0.80039,0.97148,1.01728,0.00823781,0.00823781,0.00823781
63,20215.4,1.29379,1.30478,1.53118,0.90613,0.8639,0.91875,0.63964,0.79728,0.91578,1.01277,0.00818341,0.00818341,0.00818341
64,20472.1,1.27169,1.2664,1.51941,0.9043,0.86694,0.92047,0.6446,0.79125,0.92695,1.00827,0.00812837,0.00812837,0.00812837
65,20708.2,1.26689,1.24496,1.51355,0.91731,0.8532,0.92198,0.64634,0.7901,0.90016,1.00728,0.00807271,0.00807271,0.00807271
66,20943.1,1.27792,1.26608,1.51997,0.91465,0.85684,0.92026,0.64688,0.78648,0.90162,1.00502,0.00801642,0.00801642,0.00801642
67,21177.4,1.26487,1.2477,1.50678,0.90715,0.86354,0.92013,0.64941,0.78359,0.90753,1.00158,0.00795954,0.00795954,0.00795954
68,21675.8,1.28822,1.2724,1.52277,0.91891,0.8479,0.92041,0.65151,0.78328,0.90671,1.00056,0.00790206,0.00790206,0.00790206
69,21974.5,1.27009,1.25874,1.51376,0.91768,0.84554,0.92196,0.65185,0.78365,0.92414,1.00162,0.00784399,0.00784399,0.00784399
70,22278.1,1.26688,1.22968,1.50635,0.92045,0.84717,0.92238,0.65387,0.78317,0.93428,1.00145,0.00778536,0.00778536,0.00778536
71,22636.7,1.26594,1.23338,1.50817,0.91565,0.84953,0.92184,0.65598,0.7827,0.94181,1.00077,0.00772617,0.00772617,0.00772617
72,22897.1,1.25587,1.22976,1.49569,0.91605,0.85181,0.92288,0.65726,0.78142,0.94932,1,0.00766644,0.00766644,0.00766644
73,23302.3,1.26011,1.23722,1.50729,0.90415,0.8632,0.92312,0.65844,0.77898,0.94416,0.99911,0.00760617,0.00760617,0.00760617
74,23808.6,1.23303,1.20034,1.48183,0.89712,0.86961,0.92363,0.6611,0.7763,0.95527,0.99782,0.00754538,0.00754538,0.00754538
75,24093.1,1.23503,1.19482,1.48,0.90829,0.8655,0.92452,0.66133,0.77487,0.95629,0.99616,0.00748408,0.00748408,0.00748408
76,24530.8,1.25368,1.21532,1.49206,0.90717,0.86956,0.92555,0.66125,0.77363,0.95639,0.99517,0.00742228,0.00742228,0.00742228
77,24955.7,1.2353,1.20989,1.48365,0.9114,0.86983,0.92624,0.66247,0.7732,0.94074,0.99472,0.00736,0.00736,0.00736
78,25332.1,1.23731,1.17056,1.47403,0.91244,0.8723,0.92629,0.66318,0.77161,0.92988,0.99354,0.00729725,0.00729725,0.00729725
79,25811.7,1.23617,1.18833,1.46748,0.9134,0.87247,0.92729,0.66334,0.77021,0.92148,0.99223,0.00723404,0.00723404,0.00723404
80,26100.5,1.23874,1.19,1.48025,0.9123,0.87489,0.92715,0.66593,0.7696,0.91219,0.99168,0.00717039,0.00717039,0.00717039
81,26459.1,1.22147,1.16699,1.47025,0.91122,0.87516,0.92805,0.66651,0.76828,0.89496,0.9908,0.0071063,0.0071063,0.0071063
82,26943.6,1.2211,1.16784,1.46861,0.91119,0.87463,0.92827,0.6671,0.76711,0.87607,0.98972,0.0070418,0.0070418,0.0070418
83,27513.6,1.21834,1.15998,1.46328,0.91464,0.87168,0.92844,0.66839,0.76615,0.86169,0.98904,0.00697689,0.00697689,0.00697689
84,28474.6,1.20598,1.14668,1.4581,0.91644,0.86976,0.92951,0.66965,0.76465,0.85527,0.98798,0.00691158,0.00691158,0.00691158
85,29053.6,1.22826,1.1869,1.47424,0.91927,0.86956,0.92974,0.6696,0.76344,0.84574,0.98705,0.0068459,0.0068459,0.0068459
86,29466.3,1.21129,1.13456,1.44854,0.91851,0.86986,0.92999,0.67038,0.76287,0.84228,0.98599,0.00677985,0.00677985,0.00677985
87,29720.4,1.20469,1.13211,1.44796,0.91744,0.87216,0.93023,0.67129,0.76173,0.83745,0.98508,0.00671344,0.00671344,0.00671344
88,29954.8,1.1961,1.12143,1.43902,0.9155,0.87479,0.92966,0.67264,0.76062,0.83767,0.98417,0.0066467,0.0066467,0.0066467
89,30177.3,1.19941,1.13775,1.45258,0.91713,0.87492,0.92944,0.67291,0.76022,0.83774,0.9837,0.00657963,0.00657963,0.00657963
90,30413.4,1.20718,1.15732,1.46031,0.91942,0.86892,0.9285,0.67262,0.75911,0.83467,0.98281,0.00651225,0.00651225,0.00651225
91,30649.6,1.19874,1.14061,1.45666,0.91899,0.87049,0.92753,0.67324,0.75834,0.83075,0.98227,0.00644458,0.00644458,0.00644458
92,30884.3,1.19378,1.12447,1.4468,0.91431,0.87548,0.92922,0.67416,0.75746,0.8251,0.98186,0.00637661,0.00637661,0.00637661
93,31124.1,1.20083,1.14635,1.45589,0.91492,0.87539,0.92983,0.67505,0.75716,0.82419,0.98186,0.00630838,0.00630838,0.00630838
94,31354,1.1749,1.09194,1.43527,0.91451,0.87635,0.93046,0.67541,0.75604,0.8234,0.98067,0.00623989,0.00623989,0.00623989
95,31587.9,1.18323,1.10045,1.43126,0.91371,0.87783,0.93028,0.67576,0.7556,0.821,0.98021,0.00617116,0.00617116,0.00617116
96,31822.2,1.16436,1.0772,1.41822,0.9146,0.87778,0.93088,0.67702,0.75505,0.82239,0.97976,0.0061022,0.0061022,0.0061022
97,32057.6,1.1846,1.08697,1.43524,0.91227,0.88044,0.93119,0.67759,0.7548,0.82261,0.97955,0.00603302,0.00603302,0.00603302
98,32301.2,1.17661,1.08662,1.42538,0.91097,0.88131,0.93077,0.67756,0.7541,0.82324,0.97907,0.00596365,0.00596365,0.00596365
99,32534.4,1.16977,1.07086,1.42304,0.91469,0.88055,0.93132,0.67707,0.75358,0.82298,0.97844,0.00589408,0.00589408,0.00589408
100,32768.5,1.16179,1.07599,1.41358,0.91647,0.87628,0.93114,0.67728,0.753,0.82487,0.97763,0.00582435,0.00582435,0.00582435
101,33005.2,1.15634,1.06509,1.41448,0.91336,0.88077,0.93155,0.67807,0.75274,0.82839,0.97722,0.00575446,0.00575446,0.00575446
102,33236,1.16279,1.05613,1.41598,0.91473,0.87618,0.93119,0.67846,0.75157,0.8291,0.97641,0.00568442,0.00568442,0.00568442
103,33469.1,1.14527,1.05913,1.41007,0.91237,0.88313,0.93135,0.67942,0.75101,0.82909,0.97625,0.00561426,0.00561426,0.00561426
104,33705.9,1.17722,1.06232,1.42536,0.91514,0.87655,0.93172,0.67991,0.75023,0.82879,0.97559,0.00554398,0.00554398,0.00554398
105,33938.6,1.15086,1.04665,1.39982,0.91887,0.87596,0.93227,0.67967,0.75064,0.8279,0.97547,0.0054736,0.0054736,0.0054736
106,34296.9,1.16628,1.07579,1.41579,0.91818,0.87712,0.93235,0.68077,0.75014,0.82521,0.97496,0.00540313,0.00540313,0.00540313
107,34641.2,1.12899,1.02774,1.38685,0.91859,0.87843,0.93234,0.68085,0.74934,0.8256,0.97416,0.00533259,0.00533259,0.00533259
