epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,41154.6,1.26341,1.23214,1.50773,0.89519,0.87438,0.9188,0.66207,0.76874,0.93196,1.00121,0.00729725,0.00729725,0.00729725
72,41981.7,1.24472,1.21081,1.48564,0.8936,0.87339,0.91836,0.66368,0.76834,0.91488,1.00074,0.0072277,0.0072277,0.0072277
73,42385.9,1.26498,1.22462,1.504,0.89568,0.87434,0.91749,0.66387,0.76689,0.91169,0.99931,0.00715761,0.00715761,0.00715761
74,43054.8,1.24809,1.20243,1.49956,0.89581,0.87213,0.9181,0.66469,0.76618,0.91869,0.99815,0.007087,0.007087,0.007087
75,43766.3,1.22472,1.15774,1.47174,0.89725,0.8712,0.91745,0.66568,0.76557,0.89942,0.99741,0.00701588,0.00701588,0.00701588
76,44313,1.22422,1.18777,1.47768,0.90112,0.87469,0.918,0.66742,0.76438,0.89213,0.99606,0.00694428,0.00694428,0.00694428
77,44968.6,1.23396,1.17611,1.48067,0.89947,0.8721,0.91831,0.66825,0.76349,0.88495,0.99492,0.00687222,0.00687222,0.00687222
78,45651.6,1.24552,1.18378,1.48654,0.90366,0.86895,0.9196,0.66936,0.76206,0.87727,0.99332,0.0067997,0.0067997,0.0067997
79,45968.9,1.21345,1.15851,1.46772,0.90576,0.87318,0.9203,0.67026,0.76037,0.88128,0.99203,0.00672675,0.00672675,0.00672675
80,46283.3,1.2315,1.17169,1.47962,0.90797,0.87207,0.92063,0.67201,0.76011,0.87532,0.99149,0.00665339,0.00665339,0.00665339
81,46601.5,1.21601,1.14606,1.46587,0.9076,0.87338,0.92073,0.67265,0.75928,0.88373,0.99064,0.00657963,0.00657963,0.00657963
82,46919.8,1.21739,1.13307,1.46172,0.9102,0.87594,0.9232,0.67284,0.75843,0.88371,0.98942,0.0065055,0.0065055,0.0065055
83,47236.6,1.21951,1.1582,1.47045,0.9106,0.87499,0.92264,0.67381,0.75761,0.87588,0.98906,0.00643101,0.00643101,0.00643101
84,47556,1.21161,1.141,1.47145,0.91166,0.8752,0.92384,0.67453,0.75695,0.87174,0.98863,0.00635617,0.00635617,0.00635617
85,47873.9,1.21264,1.1289,1.45943,0.91208,0.87534,0.9244,0.67445,0.75569,0.86661,0.98758,0.00628101,0.00628101,0.00628101
86,48190.1,1.18619,1.09741,1.4462,0.91274,0.87338,0.92488,0.67584,0.75521,0.85961,0.98692,0.00620555,0.00620555,0.00620555
87,48508.3,1.20563,1.12917,1.46254,0.91432,0.87659,0.92542,0.676,0.75419,0.85415,0.98603,0.00612981,0.00612981,0.00612981
88,48825.3,1.1898,1.08939,1.44378,0.91434,0.87612,0.92573,0.6771,0.75286,0.85063,0.9849,0.0060538,0.0060538,0.0060538
89,49143.7,1.18931,1.12133,1.45076,0.91538,0.87677,0.92588,0.67684,0.75231,0.85013,0.98451,0.00597754,0.00597754,0.00597754
90,49461.1,1.19542,1.1219,1.4549,0.91633,0.87606,0.92737,0.67837,0.75205,0.84598,0.98441,0.00590105,0.00590105,0.00590105
91,49895.7,1.19238,1.10315,1.44244,0.91706,0.87638,0.92782,0.67801,0.75146,0.84503,0.98411,0.00582435,0.00582435,0.00582435
92,50211.5,1.16598,1.06988,1.42614,0.9156,0.87749,0.92788,0.67896,0.75068,0.84235,0.9834,0.00574746,0.00574746,0.00574746
93,50570.4,1.18392,1.09579,1.43499,0.91937,0.87542,0.92816,0.67944,0.74996,0.83724,0.98292,0.0056704,0.0056704,0.0056704
94,51004.9,1.1732,1.05641,1.42641,0.92102,0.87588,0.92879,0.68021,0.74931,0.83451,0.98237,0.00559318,0.00559318,0.00559318
95,51650.5,1.16299,1.05616,1.41262,0.92181,0.87584,0.92942,0.6821,0.74874,0.82721,0.98201,0.00551584,0.00551584,0.00551584
96,51972.9,1.18459,1.08047,1.4295,0.92286,0.87648,0.93009,0.68139,0.74755,0.82112,0.98138,0.00543837,0.00543837,0.00543837
97,52363.9,1.16859,1.06625,1.41854,0.92313,0.87686,0.93034,0.68222,0.74709,0.81288,0.98104,0.00536081,0.00536081,0.00536081
98,53075.8,1.16572,1.06314,1.42825,0.92113,0.87761,0.9303,0.68239,0.74647,0.80781,0.98056,0.00528318,0.00528318,0.00528318
99,53953.1,1.15633,1.05566,1.41711,0.91819,0.87489,0.92896,0.68234,0.74543,0.80503,0.97997,0.00520548,0.00520548,0.00520548
100,54270.7,1.14194,1.03198,1.40617,0.91752,0.87582,0.92905,0.68345,0.74489,0.80269,0.97972,0.00512775,0.00512775,0.00512775
101,54588.3,1.15267,1.05979,1.41131,0.91692,0.87654,0.92953,0.68424,0.74446,0.79705,0.97932,0.00505,0.00505,0.00505
102,54902.7,1.15661,1.04317,1.41074,0.91808,0.87641,0.93053,0.68499,0.74381,0.7906,0.97886,0.00497225,0.00497225,0.00497225
103,55221.6,1.15433,1.05546,1.41201,0.91675,0.87654,0.92999,0.6854,0.74335,0.78601,0.97851,0.00489452,0.00489452,0.00489452
104,55541.6,1.14896,1.04244,1.40428,0.91833,0.87632,0.9307,0.68635,0.74298,0.78301,0.97809,0.00481682,0.00481682,0.00481682
105,55860,1.13123,1.02378,1.39913,0.92045,0.8777,0.93244,0.68665,0.74236,0.7786,0.97734,0.00473919,0.00473919,0.00473919
106,56175,1.13606,1.00235,1.38967,0.91622,0.88193,0.9323,0.68724,0.74187,0.77327,0.97686,0.00466163,0.00466163,0.00466163
107,56492.1,1.14215,1.01986,1.39789,0.91937,0.87971,0.93253,0.68727,0.74146,0.76838,0.97637,0.00458416,0.00458416,0.00458416
108,56809.3,1.1269,1.01888,1.39037,0.92138,0.87955,0.9326,0.68795,0.7409,0.76422,0.97602,0.00450682,0.00450682,0.00450682
