epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,10502.9,1.18089,1.10606,1.50854,0.90153,0.81738,0.89861,0.63352,0.83102,1.23396,1.06522,0.006238,0.006238,0.006238
78,10626.7,1.16643,1.07811,1.49487,0.89577,0.81996,0.8999,0.63541,0.82935,1.2227,1.06347,0.0061885,0.0061885,0.0061885
79,10751.1,1.17596,1.07712,1.48791,0.89412,0.82101,0.89934,0.63623,0.82644,1.21749,1.06036,0.006139,0.006139,0.006139
80,10876.3,1.15604,1.08292,1.48444,0.89656,0.82351,0.90018,0.63634,0.82333,1.21951,1.05807,0.0060895,0.0060895,0.0060895
81,11000.7,1.15297,1.05067,1.47616,0.89874,0.82652,0.90335,0.63761,0.82084,1.21129,1.05627,0.00604,0.00604,0.00604
82,11126,1.15436,1.06133,1.47419,0.89549,0.82691,0.90353,0.63908,0.81956,1.18495,1.05488,0.0059905,0.0059905,0.0059905
83,11251.5,1.14548,1.05115,1.46347,0.89621,0.82902,0.90426,0.63971,0.81977,1.18367,1.05443,0.005941,0.005941,0.005941
84,11376.4,1.14797,1.06586,1.47917,0.90237,0.82955,0.90575,0.64151,0.81897,1.15306,1.05404,0.0058915,0.0058915,0.0058915
85,11500.5,1.15458,1.05638,1.47385,0.89553,0.82828,0.90499,0.64269,0.81732,1.15489,1.05269,0.005842,0.005842,0.005842
86,11624.5,1.13651,1.04943,1.46025,0.89361,0.82754,0.90503,0.64402,0.81679,1.1511,1.05289,0.0057925,0.0057925,0.0057925
87,11749,1.15039,1.04499,1.47117,0.89351,0.83152,0.90588,0.64493,0.81671,1.15167,1.05243,0.005743,0.005743,0.005743
88,11874,1.13117,1.02466,1.4544,0.89677,0.83284,0.90647,0.64525,0.81658,1.14735,1.05238,0.0056935,0.0056935,0.0056935
89,11998.2,1.13884,1.02793,1.4687,0.89816,0.83428,0.9071,0.64613,0.81618,1.13903,1.05224,0.005644,0.005644,0.005644
90,12122,1.12102,1.02123,1.45233,0.89731,0.8368,0.90721,0.64638,0.8156,1.13874,1.05119,0.0055945,0.0055945,0.0055945
91,12246.7,1.12845,1.01359,1.45499,0.9009,0.83594,0.9082,0.64797,0.81535,1.13119,1.05079,0.005545,0.005545,0.005545
92,12372.5,1.12005,1.00835,1.45214,0.90091,0.83708,0.90856,0.64848,0.81426,1.11981,1.0503,0.0054955,0.0054955,0.0054955
93,12496.4,1.11554,0.99981,1.44039,0.90219,0.83497,0.90829,0.64946,0.81268,1.10871,1.04943,0.005446,0.005446,0.005446
94,12620.1,1.11889,0.99602,1.44829,0.9042,0.83593,0.90877,0.64929,0.81146,1.09275,1.04904,0.0053965,0.0053965,0.0053965
95,12743.4,1.11633,1.01075,1.44701,0.89992,0.83624,0.90824,0.64997,0.80975,1.0856,1.04786,0.005347,0.005347,0.005347
96,12868.8,1.10544,0.98866,1.43751,0.89588,0.8374,0.90842,0.65,0.80901,1.08305,1.04739,0.0052975,0.0052975,0.0052975
97,12993,1.10831,0.99186,1.43792,0.89667,0.83865,0.90842,0.65143,0.80785,1.07413,1.04698,0.005248,0.005248,0.005248
98,13117.8,1.08487,0.9594,1.41885,0.88548,0.84515,0.90876,0.65208,0.80725,1.05783,1.04609,0.0051985,0.0051985,0.0051985
99,13242.9,1.1053,0.98081,1.42981,0.89602,0.83988,0.90966,0.65292,0.80612,1.05211,1.04577,0.005149,0.005149,0.005149
100,13366.8,1.09447,0.96602,1.42331,0.88913,0.84469,0.9095,0.65307,0.80593,1.04983,1.04553,0.0050995,0.0050995,0.0050995
101,13491.1,1.09101,0.95928,1.4222,0.89168,0.84468,0.9101,0.65433,0.80588,1.04567,1.04506,0.00505,0.00505,0.00505
102,13615.6,1.09818,0.96954,1.43235,0.89511,0.84532,0.91104,0.6551,0.80543,1.04113,1.0449,0.0050005,0.0050005,0.0050005
103,13739.8,1.09369,0.95708,1.41864,0.8923,0.84756,0.91133,0.65523,0.80493,1.03316,1.04425,0.004951,0.004951,0.004951
104,13863.8,1.08711,0.95756,1.41851,0.8951,0.84662,0.91183,0.65615,0.80378,1.02466,1.04317,0.0049015,0.0049015,0.0049015
105,13987.9,1.0729,0.93921,1.4093,0.89324,0.8498,0.91247,0.65699,0.80337,1.0103,1.04258,0.004852,0.004852,0.004852
106,14111.2,1.08791,0.95569,1.4183,0.89268,0.85015,0.91247,0.65713,0.80255,0.9962,1.0418,0.0048025,0.0048025,0.0048025
