epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,10221.6,0.86349,0.70157,1.25111,0.88669,0.86675,0.91335,0.61813,1.17902,0.62865,1.28208,0.0060895,0.0060895,0.0060895
81,10349.5,0.86498,0.6999,1.25158,0.89442,0.85961,0.91315,0.61763,1.18107,0.62933,1.28244,0.00604,0.00604,0.00604
82,10474.7,0.85103,0.68605,1.24492,0.88891,0.86555,0.91331,0.61666,1.18043,0.63184,1.28354,0.0059905,0.0059905,0.0059905
83,10600.1,0.84918,0.68999,1.24341,0.88705,0.8639,0.91309,0.61858,1.17724,0.62862,1.28447,0.005941,0.005941,0.005941
84,10725.2,0.84955,0.6835,1.23992,0.89188,0.85567,0.912,0.61936,1.17631,0.62852,1.28558,0.0058915,0.0058915,0.0058915
85,10851,0.84535,0.67919,1.23142,0.89459,0.85502,0.9131,0.61955,1.17615,0.62504,1.28584,0.005842,0.005842,0.005842
86,10977,0.85286,0.69028,1.24074,0.89225,0.85827,0.91335,0.61999,1.17216,0.62547,1.28316,0.0057925,0.0057925,0.0057925
87,11102.9,0.83811,0.66818,1.22818,0.88572,0.86265,0.91208,0.62005,1.1706,0.6222,1.28268,0.005743,0.005743,0.005743
88,11227.5,0.8308,0.66341,1.22082,0.90244,0.85062,0.91312,0.62125,1.17129,0.62016,1.28336,0.0056935,0.0056935,0.0056935
89,11352.7,0.84278,0.66971,1.22953,0.89051,0.86233,0.91438,0.62177,1.16955,0.61718,1.2818,0.005644,0.005644,0.005644
90,11478.9,0.83121,0.66726,1.2218,0.88474,0.87215,0.9156,0.62379,1.16848,0.61359,1.28081,0.0055945,0.0055945,0.0055945
91,11604.9,0.8356,0.66057,1.22036,0.89457,0.86247,0.91533,0.62467,1.16646,0.61145,1.28054,0.005545,0.005545,0.005545
92,11731,0.826,0.65482,1.2125,0.89429,0.86646,0.91576,0.62529,1.16414,0.60965,1.27923,0.0054955,0.0054955,0.0054955
93,11856.9,0.82745,0.65078,1.21376,0.90061,0.86439,0.91779,0.6265,1.16355,0.60913,1.27915,0.005446,0.005446,0.005446
94,11982.8,0.8269,0.6527,1.21792,0.89886,0.86475,0.91791,0.62716,1.16213,0.60758,1.27789,0.0053965,0.0053965,0.0053965
95,12109.2,0.82983,0.651,1.21841,0.90031,0.86195,0.91793,0.62743,1.16172,0.60643,1.27695,0.005347,0.005347,0.005347
96,12237.3,0.81308,0.63538,1.20519,0.90046,0.85984,0.91708,0.62747,1.16113,0.60556,1.27637,0.0052975,0.0052975,0.0052975
97,12365.6,0.81846,0.64049,1.20775,0.89376,0.86873,0.91647,0.6283,1.16123,0.60579,1.2771,0.005248,0.005248,0.005248
98,12495.2,0.80998,0.6409,1.20409,0.89082,0.872,0.91656,0.62843,1.16114,0.60661,1.27689,0.0051985,0.0051985,0.0051985
99,12625.3,0.80841,0.63341,1.20728,0.8996,0.86536,0.91651,0.62892,1.16057,0.60524,1.27699,0.005149,0.005149,0.005149
100,12752,0.80753,0.63719,1.20475,0.90845,0.85894,0.91658,0.62951,1.1596,0.60595,1.27594,0.0050995,0.0050995,0.0050995
101,12881,0.79417,0.62492,1.19292,0.91054,0.85718,0.91598,0.62985,1.1581,0.60461,1.276,0.00505,0.00505,0.00505
102,13007.4,0.7936,0.62732,1.19827,0.91526,0.85577,0.91686,0.6305,1.15616,0.60409,1.27469,0.0050005,0.0050005,0.0050005
103,13133.2,0.7958,0.62453,1.20034,0.91524,0.85549,0.91634,0.63134,1.15425,0.60284,1.2735,0.004951,0.004951,0.004951
104,13260.8,0.79924,0.61596,1.19672,0.91488,0.85501,0.91638,0.63074,1.15383,0.60163,1.27327,0.0049015,0.0049015,0.0049015
