epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,6868.46,1.18683,1.15734,1.48421,0.90204,0.80204,0.8943,0.6369,0.79925,1.1981,1.0099,0.006832,0.006832,0.006832
66,6980,1.18396,1.15683,1.48268,0.88591,0.81907,0.89568,0.63709,0.79768,1.14729,1.00795,0.0067825,0.0067825,0.0067825
67,7095.35,1.1826,1.15804,1.48547,0.89579,0.80762,0.8965,0.63854,0.79389,1.06125,1.00533,0.006733,0.006733,0.006733
68,7214.18,1.1739,1.12181,1.47318,0.88349,0.8274,0.89997,0.64125,0.7933,1.09894,1.00261,0.0066835,0.0066835,0.0066835
69,7318.2,1.18056,1.13921,1.46792,0.88106,0.82448,0.90233,0.64193,0.79184,1.13449,0.99953,0.006634,0.006634,0.006634
70,7411.55,1.16935,1.13326,1.47128,0.88565,0.83095,0.90748,0.64629,0.78967,1.12066,1.00048,0.0065845,0.0065845,0.0065845
71,7502.48,1.16998,1.11811,1.46016,0.90392,0.81828,0.90716,0.64698,0.78668,1.14682,0.99837,0.006535,0.006535,0.006535
72,7612.22,1.16849,1.12595,1.46605,0.907,0.81652,0.90842,0.65027,0.78305,1.1483,0.99718,0.0064855,0.0064855,0.0064855
73,7715.9,1.15484,1.10093,1.45405,0.8969,0.83165,0.91071,0.65228,0.77922,1.12534,0.99501,0.006436,0.006436,0.006436
74,7806.17,1.14605,1.09651,1.44716,0.89876,0.82887,0.91129,0.65426,0.77633,1.13401,0.99363,0.0063865,0.0063865,0.0063865
75,7896.64,1.15498,1.1067,1.45961,0.89708,0.82697,0.91117,0.65566,0.77336,1.13139,0.99197,0.006337,0.006337,0.006337
76,7988.03,1.149,1.09748,1.44741,0.89668,0.82836,0.91265,0.65586,0.77073,1.14653,0.98945,0.0062875,0.0062875,0.0062875
77,8084.75,1.15375,1.09809,1.45524,0.89848,0.82893,0.91254,0.65465,0.76958,1.1352,0.98803,0.006238,0.006238,0.006238
78,8175.66,1.13877,1.05901,1.4398,0.87899,0.84592,0.9129,0.65732,0.76829,1.15652,0.98695,0.0061885,0.0061885,0.0061885
79,8265.86,1.1449,1.08667,1.44362,0.89754,0.83328,0.91363,0.65789,0.76769,1.15177,0.98596,0.006139,0.006139,0.006139
80,8357.25,1.12323,1.06138,1.4307,0.89543,0.83903,0.91413,0.65907,0.76572,1.14437,0.98425,0.0060895,0.0060895,0.0060895
81,8447.88,1.14527,1.07121,1.44174,0.88915,0.84425,0.91399,0.65985,0.7642,1.14254,0.98345,0.00604,0.00604,0.00604
82,8537.83,1.14498,1.06877,1.44421,0.89555,0.84063,0.91404,0.65991,0.76315,1.13445,0.98268,0.0059905,0.0059905,0.0059905
83,8628.32,1.13447,1.05724,1.43731,0.89968,0.84178,0.91464,0.66118,0.76183,1.12809,0.9816,0.005941,0.005941,0.005941
84,8720.47,1.12299,1.04732,1.41743,0.90137,0.84217,0.91489,0.66046,0.76166,1.12223,0.98096,0.0058915,0.0058915,0.0058915
85,8810.93,1.11839,1.04185,1.42649,0.90132,0.84436,0.91504,0.66056,0.75994,1.1319,0.98026,0.005842,0.005842,0.005842
86,8905.15,1.11227,1.04678,1.42362,0.90395,0.8448,0.91536,0.66104,0.76031,1.13843,0.98134,0.0057925,0.0057925,0.0057925
87,8995.61,1.10956,1.03406,1.41543,0.90379,0.84334,0.91616,0.66198,0.75975,1.13147,0.98066,0.005743,0.005743,0.005743
88,9087.5,1.11066,1.03187,1.41651,0.90692,0.8433,0.91681,0.66365,0.75864,1.1291,0.97995,0.0056935,0.0056935,0.0056935
89,9177.56,1.11478,1.02777,1.41569,0.90783,0.84525,0.91678,0.66311,0.75744,1.13735,0.97848,0.005644,0.005644,0.005644
90,9267.91,1.10969,1.01986,1.41288,0.90735,0.84545,0.91612,0.66358,0.75655,1.14389,0.97768,0.0055945,0.0055945,0.0055945
91,9361.23,1.10525,1.00957,1.4075,0.90722,0.84532,0.91618,0.66317,0.75571,1.14086,0.97733,0.005545,0.005545,0.005545
92,9451.47,1.08777,0.99765,1.40078,0.9044,0.84685,0.91764,0.66461,0.75454,1.1349,0.9764,0.0054955,0.0054955,0.0054955
93,9542.32,1.10238,1.01331,1.40987,0.90331,0.84874,0.91753,0.66598,0.75393,1.13752,0.97628,0.005446,0.005446,0.005446
94,9632.61,1.09922,1.01097,1.40703,0.90332,0.85015,0.91755,0.66705,0.7526,1.14675,0.97537,0.0053965,0.0053965,0.0053965
95,9722.88,1.08597,0.99385,1.39988,0.90334,0.84919,0.91767,0.66736,0.75147,1.14815,0.97469,0.005347,0.005347,0.005347
96,9814.7,1.10095,1.01948,1.40821,0.89953,0.85111,0.91746,0.66946,0.7509,1.14849,0.97489,0.0052975,0.0052975,0.0052975
97,9911.42,1.08846,0.98593,1.39626,0.89983,0.85314,0.9178,0.66969,0.74991,1.14972,0.97429,0.005248,0.005248,0.005248
98,10001.7,1.08558,0.98739,1.39249,0.8978,0.85414,0.91778,0.66926,0.74974,1.14309,0.9742,0.0051985,0.0051985,0.0051985
99,10105.2,1.08498,0.96738,1.3911,0.90035,0.85781,0.91864,0.6697,0.74914,1.1431,0.97327,0.005149,0.005149,0.005149
100,10197.2,1.0826,0.97446,1.39698,0.90041,0.85786,0.91901,0.67053,0.74851,1.14132,0.97307,0.0050995,0.0050995,0.0050995
101,10287.5,1.07968,0.96619,1.3878,0.90048,0.86014,0.91977,0.67122,0.74852,1.12935,0.97303,0.00505,0.00505,0.00505
102,10383.9,1.07484,0.96565,1.38196,0.90138,0.86014,0.91941,0.67236,0.74822,1.11958,0.9729,0.0050005,0.0050005,0.0050005
103,10493.3,1.06325,0.95402,1.37259,0.90922,0.85639,0.91998,0.67407,0.74746,1.11375,0.97226,0.004951,0.004951,0.004951
104,10588,1.06229,0.95757,1.37401,0.90922,0.85522,0.92044,0.67578,0.74721,1.11362,0.97144,0.0049015,0.0049015,0.0049015
105,10681.3,1.06713,0.95553,1.37962,0.91177,0.8546,0.92057,0.67517,0.74672,1.10849,0.97107,0.004852,0.004852,0.004852
106,10773.4,1.06427,0.94924,1.37459,0.90857,0.85676,0.92081,0.67561,0.74602,1.09887,0.97041,0.0048025,0.0048025,0.0048025
107,10868.5,1.05587,0.94737,1.37094,0.91192,0.85585,0.9203,0.67597,0.74567,1.08537,0.97,0.004753,0.004753,0.004753
108,10970.1,1.06093,0.9489,1.37052,0.91188,0.85566,0.9202,0.676,0.74492,1.08255,0.96948,0.0047035,0.0047035,0.0047035
109,11075.2,1.04297,0.91862,1.35399,0.91392,0.85442,0.92081,0.67632,0.74438,1.08096,0.96918,0.004654,0.004654,0.004654
110,11172,1.04938,0.93677,1.36639,0.9149,0.85316,0.92086,0.67768,0.74455,1.07844,0.96912,0.0046045,0.0046045,0.0046045
