epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,13875.5,0.98503,0.80314,1.29326,0.92044,0.85326,0.91972,0.67333,0.77709,0.88551,0.98667,0.003268,0.003268,0.003268
138,13972.2,0.99585,0.82313,1.29877,0.92208,0.85405,0.92009,0.67378,0.7769,0.884,0.98635,0.0032185,0.0032185,0.0032185
139,14069.2,0.97521,0.80114,1.29629,0.92614,0.85108,0.92011,0.67338,0.77662,0.88062,0.98603,0.003169,0.003169,0.003169
140,14167,0.98141,0.79636,1.29224,0.92305,0.85609,0.92089,0.67427,0.77639,0.87854,0.98571,0.0031195,0.0031195,0.0031195
141,14264.3,0.97683,0.79225,1.2862,0.92092,0.85993,0.92066,0.67427,0.77656,0.87762,0.98592,0.00307,0.00307,0.00307
142,14359.9,0.9694,0.79662,1.28555,0.92052,0.8608,0.92089,0.67456,0.77649,0.87496,0.98565,0.0030205,0.0030205,0.0030205
143,14455.6,0.97498,0.78944,1.28381,0.91965,0.86433,0.92121,0.67506,0.77629,0.87229,0.98523,0.002971,0.002971,0.002971
144,14551.4,0.95992,0.78342,1.2755,0.91873,0.86579,0.92211,0.67555,0.77612,0.87015,0.98508,0.0029215,0.0029215,0.0029215
145,14649.8,0.95634,0.77547,1.26886,0.91996,0.86583,0.9224,0.67633,0.77566,0.86709,0.98459,0.002872,0.002872,0.002872
146,14746.5,0.96992,0.7742,1.27667,0.91947,0.86639,0.92243,0.67656,0.77517,0.86542,0.98423,0.0028225,0.0028225,0.0028225
147,14843.3,0.95427,0.765,1.27107,0.91928,0.86457,0.92193,0.6772,0.77513,0.86393,0.9842,0.002773,0.002773,0.002773
148,14939.3,0.95253,0.7691,1.27154,0.91853,0.8642,0.92217,0.67765,0.77468,0.86131,0.98376,0.0027235,0.0027235,0.0027235
149,15035.7,0.9567,0.76455,1.26813,0.91926,0.86374,0.92282,0.67775,0.77431,0.8549,0.98338,0.002674,0.002674,0.002674
150,15132.7,0.94638,0.76424,1.25861,0.92111,0.86203,0.92288,0.67764,0.77446,0.84406,0.98317,0.0026245,0.0026245,0.0026245
151,15228.2,0.94215,0.7509,1.25793,0.92109,0.86253,0.92277,0.67782,0.77414,0.83847,0.98276,0.002575,0.002575,0.002575
152,15323.7,0.94507,0.7575,1.26064,0.92196,0.86343,0.92323,0.67802,0.77393,0.83409,0.98225,0.0025255,0.0025255,0.0025255
153,15420.5,0.93501,0.75275,1.25829,0.92104,0.86497,0.92344,0.67806,0.7738,0.83176,0.98201,0.002476,0.002476,0.002476
154,15516.6,0.94406,0.75828,1.26326,0.92604,0.86018,0.92329,0.67894,0.77381,0.83093,0.98168,0.0024265,0.0024265,0.0024265
155,15613.1,0.93108,0.74563,1.25233,0.92301,0.86425,0.92382,0.67921,0.77344,0.82894,0.98119,0.002377,0.002377,0.002377
156,15710,0.92566,0.73303,1.24634,0.92425,0.86465,0.92433,0.67983,0.77303,0.82969,0.98054,0.0023275,0.0023275,0.0023275
157,15806,0.92141,0.73975,1.24912,0.92307,0.86598,0.92456,0.68086,0.77245,0.82982,0.98002,0.002278,0.002278,0.002278
158,15902.3,0.92863,0.73188,1.24762,0.92282,0.86537,0.92455,0.68044,0.77222,0.8298,0.9798,0.0022285,0.0022285,0.0022285
159,15998.7,0.92459,0.72756,1.25197,0.9232,0.86533,0.92477,0.681,0.77239,0.82855,0.97964,0.002179,0.002179,0.002179
160,16094.4,0.91542,0.71487,1.24372,0.92371,0.86571,0.92552,0.68143,0.77217,0.8253,0.97933,0.0021295,0.0021295,0.0021295
161,16190.8,0.90851,0.72182,1.23862,0.92311,0.86595,0.92619,0.68138,0.77173,0.82305,0.97902,0.00208,0.00208,0.00208
162,16287.2,0.90792,0.72085,1.23852,0.92309,0.86434,0.92616,0.68116,0.77149,0.82327,0.97883,0.0020305,0.0020305,0.0020305
163,16383.8,0.90516,0.70737,1.23118,0.92341,0.86393,0.92617,0.68191,0.77096,0.82408,0.9786,0.001981,0.001981,0.001981
164,16481.3,0.90323,0.70467,1.23136,0.9232,0.86413,0.92615,0.6825,0.77082,0.82396,0.97836,0.0019315,0.0019315,0.0019315
165,16577.5,0.9038,0.70558,1.23004,0.9237,0.86465,0.9263,0.68259,0.77015,0.82178,0.97797,0.001882,0.001882,0.001882
166,16674.5,0.89315,0.69863,1.22622,0.924,0.86558,0.92672,0.68336,0.76959,0.82058,0.97755,0.0018325,0.0018325,0.0018325
167,16772.6,0.89924,0.69878,1.22961,0.9255,0.86535,0.92686,0.68383,0.76953,0.81903,0.97747,0.001783,0.001783,0.001783
168,16869.1,0.88818,0.69979,1.22143,0.92674,0.86575,0.92717,0.6846,0.76941,0.81535,0.97752,0.0017335,0.0017335,0.0017335
169,16964.9,0.90155,0.70511,1.22676,0.9269,0.86549,0.92733,0.68509,0.76919,0.8126,0.97779,0.001684,0.001684,0.001684
170,17060.3,0.88577,0.69252,1.22003,0.92407,0.86549,0.92747,0.68505,0.76882,0.80936,0.97742,0.0016345,0.0016345,0.0016345
171,17156.5,0.87806,0.68748,1.21451,0.92393,0.8659,0.92763,0.6854,0.76812,0.80645,0.97692,0.001585,0.001585,0.001585
172,17252.7,0.87862,0.68279,1.21272,0.92386,0.86631,0.92818,0.68636,0.76768,0.80449,0.97658,0.0015355,0.0015355,0.0015355
173,17350.5,0.87861,0.68684,1.21274,0.9243,0.86605,0.92859,0.68611,0.76768,0.80297,0.9764,0.001486,0.001486,0.001486
174,17445.9,0.88389,0.68712,1.21508,0.92717,0.86595,0.92878,0.68719,0.76726,0.80159,0.97574,0.0014365,0.0014365,0.0014365
175,17542.3,0.87,0.67155,1.20236,0.92493,0.86597,0.9287,0.68756,0.76688,0.79939,0.97556,0.001387,0.001387,0.001387
176,17639.7,0.86235,0.65656,1.1962,0.9258,0.86605,0.92908,0.68819,0.76677,0.79721,0.97545,0.0013375,0.0013375,0.0013375
177,17736.1,0.86631,0.66764,1.20477,0.92659,0.86573,0.92928,0.6882,0.76651,0.79505,0.97541,0.001288,0.001288,0.001288
178,17831.7,0.86357,0.67131,1.20508,0.92806,0.86498,0.9296,0.68843,0.76594,0.79272,0.97511,0.0012385,0.0012385,0.0012385
179,17927.2,0.86331,0.66679,1.20277,0.92871,0.86435,0.92959,0.68845,0.76597,0.7898,0.97502,0.001189,0.001189,0.001189
180,18023.6,0.855,0.65843,1.1981,0.93001,0.86382,0.92954,0.68936,0.76597,0.78796,0.97508,0.0011395,0.0011395,0.0011395
181,18119.8,0.85759,0.65771,1.19741,0.93008,0.86255,0.92951,0.68948,0.76611,0.78442,0.97531,0.00109,0.00109,0.00109
182,18216,0.85112,0.6565,1.19039,0.93045,0.86217,0.92973,0.68973,0.76609,0.78227,0.97526,0.0010405,0.0010405,0.0010405
183,18312.9,0.84543,0.6534,1.19146,0.92981,0.86273,0.93081,0.69008,0.76605,0.78218,0.97537,0.000991,0.000991,0.000991
184,18409.2,0.83166,0.63623,1.18056,0.92711,0.86749,0.93121,0.69083,0.76604,0.77964,0.97548,0.0009415,0.0009415,0.0009415
